report_code,report_title,zone_name,fight_id,fight_name,difficulty,kill,fight_percentage,boss_percentage,last_phase,duration_seconds,start_time_utc,end_time_utc,start_time_epoch_ms
mfD7CwbN6phMHX9B,Dancing Mad (Ultimate) P3,Dancing Mad,10,Dancing Mad,100,False,80.87,54.39,2,286.5,2026-06-16T19:05:30.709000+00:00,2026-06-16T19:10:17.210000+00:00,1781636730709
mfD7CwbN6phMHX9B,Dancing Mad (Ultimate) P3,Dancing Mad,11,Dancing Mad,100,False,66.99,84.99,3,479.7,2026-06-16T19:10:58.388000+00:00,2026-06-16T19:18:58.044000+00:00,1781637058388
mfD7CwbN6phMHX9B,Dancing Mad (Ultimate) P3,Dancing Mad,12,Dancing Mad,100,False,63.28,66.43,3,523.7,2026-06-16T19:20:26.869000+00:00,2026-06-16T19:29:10.534000+00:00,1781637626869
mfD7CwbN6phMHX9B,Dancing Mad (Ultimate) P3,Dancing Mad,13,Dancing Mad,100,False,79.36,46.84,2,313.2,2026-06-16T19:31:54.133000+00:00,2026-06-16T19:37:07.374000+00:00,1781638314133
mfD7CwbN6phMHX9B,Dancing Mad (Ultimate) P3,Dancing Mad,14,Dancing Mad,100,False,64.61,73.06,3,508.2,2026-06-16T19:37:41.998000+00:00,2026-06-16T19:46:10.191000+00:00,1781638661998
mfD7CwbN6phMHX9B,Dancing Mad (Ultimate) P3,Dancing Mad,15,Dancing Mad,100,False,79.66,48.32,2,311.5,2026-06-16T19:47:21.088000+00:00,2026-06-16T19:52:32.626000+00:00,1781639241088
mfD7CwbN6phMHX9B,Dancing Mad (Ultimate) P3,Dancing Mad,16,Dancing Mad,100,False,83.04,65.24,2,268.8,2026-06-16T19:52:54.002000+00:00,2026-06-16T19:57:22.841000+00:00,1781639574002
mfD7CwbN6phMHX9B,Dancing Mad (Ultimate) P3,Dancing Mad,17,Dancing Mad,100,False,82.26,61.3,2,291.5,2026-06-16T19:58:08.062000+00:00,2026-06-16T20:02:59.516000+00:00,1781639888062
mfD7CwbN6phMHX9B,Dancing Mad (Ultimate) P3,Dancing Mad,18,Dancing Mad,100,False,97.3,73.02,1,63.4,2026-06-16T20:11:09.170000+00:00,2026-06-16T20:12:12.593000+00:00,1781640669170
mfD7CwbN6phMHX9B,Dancing Mad (Ultimate) P3,Dancing Mad,19,Dancing Mad,100,False,91.89,18.9,1,190.5,2026-06-16T20:12:30.148000+00:00,2026-06-16T20:15:40.632000+00:00,1781640750148
mfD7CwbN6phMHX9B,Dancing Mad (Ultimate) P3,Dancing Mad,20,Dancing Mad,100,False,80.45,52.26,2,290.7,2026-06-16T20:17:21.831000+00:00,2026-06-16T20:22:12.497000+00:00,1781641041831
mfD7CwbN6phMHX9B,Dancing Mad (Ultimate) P3,Dancing Mad,21,Dancing Mad,100,False,97.21,72.1,1,63.8,2026-06-16T20:22:47.939000+00:00,2026-06-16T20:23:51.738000+00:00,1781641367939
mfD7CwbN6phMHX9B,Dancing Mad (Ultimate) P3,Dancing Mad,22,Dancing Mad,100,False,79.97,49.86,2,301.5,2026-06-16T20:24:09.562000+00:00,2026-06-16T20:29:11.081000+00:00,1781641449562
mfD7CwbN6phMHX9B,Dancing Mad (Ultimate) P3,Dancing Mad,23,Dancing Mad,100,False,79.53,47.68,2,304.3,2026-06-16T20:30:08.173000+00:00,2026-06-16T20:35:12.448000+00:00,1781641808173
mfD7CwbN6phMHX9B,Dancing Mad (Ultimate) P3,Dancing Mad,24,Dancing Mad,100,False,79.31,46.57,2,307.2,2026-06-16T20:36:18.210000+00:00,2026-06-16T20:41:25.399000+00:00,1781642178210
mfD7CwbN6phMHX9B,Dancing Mad (Ultimate) P3,Dancing Mad,25,Dancing Mad,100,False,72.59,12.97,2,391.5,2026-06-16T20:41:45.116000+00:00,2026-06-16T20:48:16.642000+00:00,1781642505116
mfD7CwbN6phMHX9B,Dancing Mad (Ultimate) P3,Dancing Mad,26,Dancing Mad,100,False,80.41,52.06,2,294.0,2026-06-16T20:49:15.889000+00:00,2026-06-16T20:54:09.842000+00:00,1781642955889
mfD7CwbN6phMHX9B,Dancing Mad (Ultimate) P3,Dancing Mad,27,Dancing Mad,100,False,70.57,2.88,2,391.3,2026-06-16T20:54:45.212000+00:00,2026-06-16T21:01:16.482000+00:00,1781643285212
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,1,Striking Dummy,,,,,0,37.2,2026-06-17T12:43:33.786000+00:00,2026-06-17T12:44:11.031000+00:00,1781700213786
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,2,Striking Dummy,,,,,0,24.3,2026-06-17T12:48:06.844000+00:00,2026-06-17T12:48:31.177000+00:00,1781700486844
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,3,Striking Dummy,,,,,0,31.7,2026-06-17T12:51:14.951000+00:00,2026-06-17T12:51:46.668000+00:00,1781700674951
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,4,Striking Dummy,,,,,0,74.5,2026-06-17T13:24:07.970000+00:00,2026-06-17T13:25:22.518000+00:00,1781702647970
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,5,Striking Dummy,,,,,0,31.7,2026-06-17T13:33:09.192000+00:00,2026-06-17T13:33:40.858000+00:00,1781703189192
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,6,Striking Dummy,,,,,0,0.5,2026-06-17T17:47:25.104000+00:00,2026-06-17T17:47:25.594000+00:00,1781718445104
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,7,Dancing Mad,100,False,63.66,68.31,3,519.9,2026-06-17T17:59:45.630000+00:00,2026-06-17T18:08:25.502000+00:00,1781719185630
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,8,Dancing Mad,100,False,91.7,17.05,1,198.2,2026-06-17T18:10:07.387000+00:00,2026-06-17T18:13:25.611000+00:00,1781719807387
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,9,Dancing Mad,100,False,79.71,48.58,2,305.1,2026-06-17T18:13:46.726000+00:00,2026-06-17T18:18:51.814000+00:00,1781720026726
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,10,Dancing Mad,100,False,77.18,35.91,2,326.0,2026-06-17T18:20:22.367000+00:00,2026-06-17T18:25:48.352000+00:00,1781720422367
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,11,Dancing Mad,100,False,70.79,3.95,2,383.3,2026-06-17T18:26:46.262000+00:00,2026-06-17T18:33:09.570000+00:00,1781720806262
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,12,Dancing Mad,100,False,95.12,51.28,1,115.8,2026-06-17T18:33:42.354000+00:00,2026-06-17T18:35:38.127000+00:00,1781721222354
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,13,Dancing Mad,100,False,73.47,17.39,2,383.7,2026-06-17T18:35:59.606000+00:00,2026-06-17T18:42:23.323000+00:00,1781721359606
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,14,Dancing Mad,100,False,95.84,58.44,1,96.2,2026-06-17T18:42:41.777000+00:00,2026-06-17T18:44:17.942000+00:00,1781721761777
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,15,Dancing Mad,100,False,63,65.04,3,535.4,2026-06-17T18:44:36.969000+00:00,2026-06-17T18:53:32.368000+00:00,1781721876969
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,16,Dancing Mad,100,False,63.62,68.1,3,535.1,2026-06-17T18:56:18.298000+00:00,2026-06-17T19:05:13.422000+00:00,1781722578298
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,17,Dancing Mad,100,False,91.14,11.41,1,203.4,2026-06-17T19:11:58.016000+00:00,2026-06-17T19:15:21.399000+00:00,1781723518016
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,18,Dancing Mad,100,False,91.97,19.78,1,197.4,2026-06-17T19:15:37.902000+00:00,2026-06-17T19:18:55.309000+00:00,1781723737902
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,19,Dancing Mad,100,False,77.14,35.7,2,324.7,2026-06-17T19:19:13.415000+00:00,2026-06-17T19:24:38.090000+00:00,1781723953415
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,20,Dancing Mad,100,False,91.94,19.42,1,194.7,2026-06-17T19:25:04.522000+00:00,2026-06-17T19:28:19.243000+00:00,1781724304522
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,21,Dancing Mad,100,False,79.38,46.9,2,303.7,2026-06-17T19:28:43.385000+00:00,2026-06-17T19:33:47.130000+00:00,1781724523385
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,22,Dancing Mad,100,False,62.71,63.57,3,535.3,2026-06-17T19:34:07.067000+00:00,2026-06-17T19:43:02.382000+00:00,1781724847067
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,23,Dancing Mad,100,False,91.6,16.01,1,196.0,2026-06-17T19:46:59.465000+00:00,2026-06-17T19:50:15.435000+00:00,1781725619465
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,24,Dancing Mad,100,False,91.56,15.69,1,207.9,2026-06-17T19:50:43.825000+00:00,2026-06-17T19:54:11.738000+00:00,1781725843825
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,25,Dancing Mad,100,False,79.27,46.38,2,307.4,2026-06-17T20:01:52.698000+00:00,2026-06-17T20:07:00.055000+00:00,1781726512698
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,26,Dancing Mad,100,False,78.9,44.54,2,313.6,2026-06-17T20:07:24.521000+00:00,2026-06-17T20:12:38.163000+00:00,1781726844521
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,27,Dancing Mad,100,False,70.31,1.58,2,391.3,2026-06-17T20:13:51.205000+00:00,2026-06-17T20:20:22.458000+00:00,1781727231205
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,28,Dancing Mad,100,False,97.57,75.78,1,52.1,2026-06-17T20:21:09.435000+00:00,2026-06-17T20:22:01.543000+00:00,1781727669435
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,29,Dancing Mad,100,False,71.2,6.01,2,390.7,2026-06-17T20:22:18.783000+00:00,2026-06-17T20:28:49.436000+00:00,1781727738783
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,30,Dancing Mad,100,False,63.36,66.83,3,535.7,2026-06-17T20:29:30.732000+00:00,2026-06-17T20:38:26.383000+00:00,1781728170732
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,31,Dancing Mad,100,False,91.65,16.58,1,200.1,2026-06-17T20:39:39.991000+00:00,2026-06-17T20:43:00.128000+00:00,1781728779991
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,32,Dancing Mad,100,False,80.82,54.1,2,293.7,2026-06-17T20:43:21.212000+00:00,2026-06-17T20:48:14.872000+00:00,1781729001212
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,33,Dancing Mad,100,False,94.54,45.45,1,131.4,2026-06-17T20:49:41.935000+00:00,2026-06-17T20:51:53.371000+00:00,1781729381935
jaXZkRVhbBcQ14Cd,Dancing Mad (Ultimate) P3,Dancing Mad,34,Dancing Mad,100,False,63.4,67.03,3,559.3,2026-06-17T20:52:20.252000+00:00,2026-06-17T21:01:39.589000+00:00,1781729540252
RMmyV2kxPW9jCf6L,Dancing Mad (Ultimate) P3,Dancing Mad,1,Dancing Mad,100,False,70.66,3.33,2,382.3,2026-06-20T18:01:32.134000+00:00,2026-06-20T18:07:54.458000+00:00,1781978492134
RMmyV2kxPW9jCf6L,Dancing Mad (Ultimate) P3,Dancing Mad,2,Dancing Mad,100,False,63.97,69.85,3,510.6,2026-06-20T18:08:17.572000+00:00,2026-06-20T18:16:48.205000+00:00,1781978897572
RMmyV2kxPW9jCf6L,Dancing Mad (Ultimate) P3,Dancing Mad,3,Dancing Mad,100,False,70.44,2.22,2,389.8,2026-06-20T18:17:10.912000+00:00,2026-06-20T18:23:40.747000+00:00,1781979430912
RMmyV2kxPW9jCf6L,Dancing Mad (Ultimate) P3,Dancing Mad,4,Dancing Mad,100,False,64.13,70.67,3,513.0,2026-06-20T18:24:02.579000+00:00,2026-06-20T18:32:35.556000+00:00,1781979842579
RMmyV2kxPW9jCf6L,Dancing Mad (Ultimate) P3,Dancing Mad,5,Dancing Mad,100,False,97.34,73.47,1,62.0,2026-06-20T18:33:30.308000+00:00,2026-06-20T18:34:32.267000+00:00,1781980410308
RMmyV2kxPW9jCf6L,Dancing Mad (Ultimate) P3,Dancing Mad,6,Dancing Mad,100,False,63.85,69.29,3,524.2,2026-06-20T18:35:27.746000+00:00,2026-06-20T18:44:11.907000+00:00,1781980527746
RMmyV2kxPW9jCf6L,Dancing Mad (Ultimate) P3,Dancing Mad,7,Dancing Mad,100,False,62.62,63.12,3,535.8,2026-06-20T18:45:23.350000+00:00,2026-06-20T18:54:19.109000+00:00,1781981123350
RMmyV2kxPW9jCf6L,Dancing Mad (Ultimate) P3,Dancing Mad,8,Dancing Mad,100,False,75.14,25.7,2,355.9,2026-06-20T18:56:16.331000+00:00,2026-06-20T19:02:12.207000+00:00,1781981776331
RMmyV2kxPW9jCf6L,Dancing Mad (Ultimate) P3,Dancing Mad,9,Dancing Mad,100,False,95.65,56.51,1,96.1,2026-06-20T19:13:29.391000+00:00,2026-06-20T19:15:05.448000+00:00,1781982809391
RMmyV2kxPW9jCf6L,Dancing Mad (Ultimate) P3,Dancing Mad,10,Dancing Mad,100,False,95.06,50.66,1,114.3,2026-06-20T19:15:32.318000+00:00,2026-06-20T19:17:26.623000+00:00,1781982932318
RMmyV2kxPW9jCf6L,Dancing Mad (Ultimate) P3,Dancing Mad,11,Dancing Mad,100,False,61.34,56.71,3,579.9,2026-06-20T19:18:07.829000+00:00,2026-06-20T19:27:47.725000+00:00,1781983087829
RMmyV2kxPW9jCf6L,Dancing Mad (Ultimate) P3,Dancing Mad,12,Dancing Mad,100,False,59.97,49.85,3,579.0,2026-06-20T19:29:58.199000+00:00,2026-06-20T19:39:37.203000+00:00,1781983798199
RMmyV2kxPW9jCf6L,Dancing Mad (Ultimate) P3,Dancing Mad,13,Dancing Mad,100,False,91.84,18.43,1,193.3,2026-06-20T19:43:08.554000+00:00,2026-06-20T19:46:21.839000+00:00,1781984588554
RMmyV2kxPW9jCf6L,Dancing Mad (Ultimate) P3,Dancing Mad,14,Dancing Mad,100,False,60.02,50.14,3,575.3,2026-06-20T19:46:40.981000+00:00,2026-06-20T19:56:16.254000+00:00,1781984800981
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,1,Dancing Mad,100,False,79.26,46.34,2,304.5,2026-06-21T18:04:46.945000+00:00,2026-06-21T18:09:51.425000+00:00,1782065086945
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,2,Dancing Mad,100,False,60.2,51.04,3,579.1,2026-06-21T18:10:58.744000+00:00,2026-06-21T18:20:37.795000+00:00,1782065458744
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,3,Dancing Mad,100,False,91.81,18.13,1,189.1,2026-06-21T18:23:48.003000+00:00,2026-06-21T18:26:57.139000+00:00,1782066228003
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,4,Dancing Mad,100,False,64.44,72.24,3,506.6,2026-06-21T18:27:15.593000+00:00,2026-06-21T18:35:42.166000+00:00,1782066435593
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,5,Dancing Mad,100,False,79.05,45.28,2,300.4,2026-06-21T18:36:29.942000+00:00,2026-06-21T18:41:30.384000+00:00,1782066989942
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,6,Dancing Mad,100,False,59.53,47.65,3,587.3,2026-06-21T18:41:50.273000+00:00,2026-06-21T18:51:37.580000+00:00,1782067310273
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,7,Dancing Mad,100,False,76.33,31.67,2,329.0,2026-06-21T18:55:00.197000+00:00,2026-06-21T19:00:29.211000+00:00,1782068100197
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,8,Dancing Mad,100,False,91.77,17.75,1,187.8,2026-06-21T19:06:45.070000+00:00,2026-06-21T19:09:52.886000+00:00,1782068805070
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,9,Dancing Mad,100,False,61.83,59.17,3,542.9,2026-06-21T19:10:11.202000+00:00,2026-06-21T19:19:14.071000+00:00,1782069011202
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,10,Dancing Mad,100,False,58.61,43.06,3,605.9,2026-06-21T19:20:59.762000+00:00,2026-06-21T19:31:05.642000+00:00,1782069659762
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,11,Dancing Mad,100,False,64.62,73.13,3,505.7,2026-06-21T19:34:19.538000+00:00,2026-06-21T19:42:45.279000+00:00,1782070459538
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,12,Dancing Mad,100,False,91.67,16.74,1,193.3,2026-06-21T19:43:15.716000+00:00,2026-06-21T19:46:29.056000+00:00,1782070995716
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,13,Dancing Mad,100,False,82.89,64.45,2,271.5,2026-06-21T19:46:50.031000+00:00,2026-06-21T19:51:21.578000+00:00,1782071210031
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,14,Dancing Mad,100,False,77.33,36.69,2,327.5,2026-06-21T19:59:27.950000+00:00,2026-06-21T20:04:55.435000+00:00,1782071967950
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,15,Dancing Mad,100,False,91.7,17.04,1,193.8,2026-06-21T20:05:16.765000+00:00,2026-06-21T20:08:30.576000+00:00,1782072316765
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,16,Dancing Mad,100,False,94.69,46.97,1,130.1,2026-06-21T20:08:46.669000+00:00,2026-06-21T20:10:56.767000+00:00,1782072526669
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,17,Dancing Mad,100,False,59.31,46.59,3,603.3,2026-06-21T20:11:16.974000+00:00,2026-06-21T20:21:20.235000+00:00,1782072676974
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,18,Dancing Mad,100,False,70,0.01,2,427.6,2026-06-21T20:22:09.402000+00:00,2026-06-21T20:29:16.998000+00:00,1782073329402
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,19,Dancing Mad,100,False,62.31,61.55,3,543.3,2026-06-21T20:29:40.918000+00:00,2026-06-21T20:38:44.240000+00:00,1782073780918
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,20,Dancing Mad,100,False,62.08,60.44,3,551.5,2026-06-21T20:39:07.651000+00:00,2026-06-21T20:48:19.110000+00:00,1782074347651
BRj4d8GwrPW1Jv9D,Dancing Mad (Ultimate) P3,Dancing Mad,21,Dancing Mad,100,False,62.56,62.8,3,538.7,2026-06-21T20:48:39.644000+00:00,2026-06-21T20:57:38.391000+00:00,1782074919644
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,1,Striking Dummy,,,,,0,0.5,2026-06-24T17:49:46.963000+00:00,2026-06-24T17:49:47.454000+00:00,1782323386963
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,2,Striking Dummy,,,,,0,75.0,2026-06-24T17:52:10.783000+00:00,2026-06-24T17:53:25.787000+00:00,1782323530783
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,3,Striking Dummy,,,,,0,15.8,2026-06-24T17:56:31.312000+00:00,2026-06-24T17:56:47.087000+00:00,1782323791312
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,4,Dancing Mad,100,False,91.33,13.38,1,201.1,2026-06-24T18:03:07.623000+00:00,2026-06-24T18:06:28.700000+00:00,1782324187623
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,5,Dancing Mad,100,False,80.65,53.28,2,303.6,2026-06-24T18:06:46.391000+00:00,2026-06-24T18:11:49.990000+00:00,1782324406391
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,6,Dancing Mad,100,False,80.8,54,2,303.5,2026-06-24T18:12:10.083000+00:00,2026-06-24T18:17:13.630000+00:00,1782324730083
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,7,Dancing Mad,100,False,56.74,33.7,3,630.6,2026-06-24T18:17:37.689000+00:00,2026-06-24T18:28:08.328000+00:00,1782325057689
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,8,Dancing Mad,100,False,94.89,48.9,1,115.8,2026-06-24T18:32:07.290000+00:00,2026-06-24T18:34:03.089000+00:00,1782325927290
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,9,Dancing Mad,100,False,56.1,30.5,3,635.4,2026-06-24T18:34:24.558000+00:00,2026-06-24T18:44:59.989000+00:00,1782326064558
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,10,Dancing Mad,100,False,92.22,22.22,1,173.6,2026-06-24T18:48:34.940000+00:00,2026-06-24T18:51:28.546000+00:00,1782326914940
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,11,Dancing Mad,100,False,62.06,60.33,3,548.5,2026-06-24T18:52:00.819000+00:00,2026-06-24T19:01:09.331000+00:00,1782327120819
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,12,Dancing Mad,100,False,77.81,39.08,2,326.4,2026-06-24T19:08:20.839000+00:00,2026-06-24T19:13:47.252000+00:00,1782328100839
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,13,Dancing Mad,100,False,80.42,52.13,2,301.9,2026-06-24T19:14:14.110000+00:00,2026-06-24T19:19:16.027000+00:00,1782328454110
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,14,Dancing Mad,100,False,57.39,36.95,3,618.0,2026-06-24T19:19:38.871000+00:00,2026-06-24T19:29:56.888000+00:00,1782328778871
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,15,Dancing Mad,100,False,58.02,40.11,3,610.4,2026-06-24T19:35:33.934000+00:00,2026-06-24T19:45:44.293000+00:00,1782329733934
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,16,Dancing Mad,100,False,80.67,53.39,2,293.6,2026-06-24T19:46:54.714000+00:00,2026-06-24T19:51:48.270000+00:00,1782330414714
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,17,Dancing Mad,100,False,60.16,50.8,3,587.1,2026-06-24T20:00:07.582000+00:00,2026-06-24T20:09:54.724000+00:00,1782331207582
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,18,Dancing Mad,100,False,81.65,58.25,2,281.0,2026-06-24T20:11:26.352000+00:00,2026-06-24T20:16:07.358000+00:00,1782331886352
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,19,Dancing Mad,100,False,79.73,48.67,2,301.4,2026-06-24T20:16:28.527000+00:00,2026-06-24T20:21:29.916000+00:00,1782332188527
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,20,Dancing Mad,100,False,97.51,75.13,1,57.1,2026-06-24T20:22:31.260000+00:00,2026-06-24T20:23:28.333000+00:00,1782332551260
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,21,Dancing Mad,100,False,92.15,21.52,1,175.6,2026-06-24T20:23:45.341000+00:00,2026-06-24T20:26:40.928000+00:00,1782332625341
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,22,Dancing Mad,100,False,62.19,60.95,3,542.6,2026-06-24T20:27:06.978000+00:00,2026-06-24T20:36:09.541000+00:00,1782332826978
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,23,Dancing Mad,100,False,78.72,43.64,2,312.5,2026-06-24T20:36:34.319000+00:00,2026-06-24T20:41:46.850000+00:00,1782333394319
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,24,Dancing Mad,100,False,91.66,16.65,1,195.4,2026-06-24T20:42:23.739000+00:00,2026-06-24T20:45:39.104000+00:00,1782333743739
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,25,Dancing Mad,100,False,80.22,51.11,2,293.2,2026-06-24T20:45:57.520000+00:00,2026-06-24T20:50:50.672000+00:00,1782333957520
JTH6kNdQvLnY7qxF,Dancing Mad (Ultimate) P3,Dancing Mad,26,Dancing Mad,100,False,80.95,54.77,2,290.0,2026-06-24T20:51:12.929000+00:00,2026-06-24T20:56:02.942000+00:00,1782334272929
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,1,Striking Dummy,,,,,0,0.5,2026-06-28T17:50:59.893000+00:00,2026-06-28T17:51:00.384000+00:00,1782669059893
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,2,Dancing Mad,100,False,66.88,84.43,3,481.3,2026-06-28T18:03:15.884000+00:00,2026-06-28T18:11:17.214000+00:00,1782669795884
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,3,Dancing Mad,100,False,81.3,56.54,2,279.3,2026-06-28T18:12:06.934000+00:00,2026-06-28T18:16:46.206000+00:00,1782670326934
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,4,Dancing Mad,100,False,78.43,42.18,2,313.9,2026-06-28T18:17:05.899000+00:00,2026-06-28T18:22:19.750000+00:00,1782670625899
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,5,Dancing Mad,100,False,61.97,59.85,3,551.4,2026-06-28T18:23:20.073000+00:00,2026-06-28T18:32:31.428000+00:00,1782671000073
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,6,Dancing Mad,100,False,62.41,62.09,3,536.2,2026-06-28T18:33:28.704000+00:00,2026-06-28T18:42:24.950000+00:00,1782671608704
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,7,Dancing Mad,100,False,58.05,40.27,3,616.1,2026-06-28T18:42:50.741000+00:00,2026-06-28T18:53:06.828000+00:00,1782672170741
